,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,season,H_ROUND,H_TP3,H_TP5,H_GS_H,H_GS_A,H_GR_H,H_GR_A,H_TGS,H_TGR,H_AvGS_H,H_AvGS_A,H_AvGR_H,H_AvGR_A,H_Av_TGS,H_Av_TGR,H_Pnt_H,H_Pnt_A,H_T_pnt,H_Av_Pnt_H,H_Av_pnt_A,H_Av_T_pnt,A_ROUND,A_TP3,A_TP5,Aw_GS_H,Aw_GS_A,Aw_GR_H,Aw_GR_A,Aw_TGS,Aw_TGR,Aw_AvGS_H,Aw_AvGS_A,Aw_AvGR_H,Aw_AvGR_A,Aw_Av_TGS,Aw_Av_TGR,Aw_Pnt_H,Aw_Pnt_A,Aw_T_pnt,Aw_Av_Pnt_H,Aw_Av_pnt_A,Aw_Av_T_pnt,DIFF_TP,DIFF_HP-AP,SUMM_HGSH+HGSH+AGRA,SUMM_HGRH+AGSA,SUMM_HTGS+ATGR,SUMM_HTGR+ATGS,DIFF_L3MP,DIFF_L5MP,DIFF_av_TP,DIFF_av_HP-AP,SUMM_av_HGSH+AGRA,SUMM_av_HGRH+AGSA,SUMM_av_HTGS+ATGR,SUMM_av_HTGR+ATGS,Goal/No_Goal,Over2.5/Under2.5,Over1.5/Under1.5
44,21/09/16,Granada,Ath Bilbao,1.0,2.0,A,2016/2017,5.0,1.0,1.0,2.0,3.0,3.0,7.0,5.0,10.0,1.0,1.5,1.5,3.5,1.25,2.5,1.0,1.0,2.0,0.5,0.5,0.5,5.0,6.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0,1.5,1.5,1.5,-4.0,-2.0,4.0,5.0,9.0,14.0,-5.0,-2.0,-1.0,-1.0,2.0,2.5,2.25,3.5,1,1,1
45,21/09/16,Real Madrid,Villarreal,1.0,1.0,D,2016/2017,5.0,9.0,3.0,7.0,5.0,3.0,0.0,12.0,3.0,3.5,2.5,1.5,0.0,3.0,0.75,6.0,6.0,12.0,3.0,3.0,3.0,5.0,7.0,3.0,2.0,3.0,1.0,1.0,5.0,2.0,1.0,1.5,0.5,0.5,1.25,0.5,4.0,4.0,8.0,2.0,2.0,2.0,4.0,2.0,8.0,6.0,14.0,8.0,2.0,0.0,1.0,1.0,4.0,3.0,3.5,2.0,1,0,1
46,21/09/16,Sociedad,Las Palmas,4.0,1.0,H,2016/2017,5.0,4.0,0.0,1.0,3.0,4.0,2.0,4.0,6.0,0.5,1.5,2.0,1.0,1.0,1.5,1.0,3.0,4.0,0.5,1.5,1.0,5.0,6.0,3.0,6.0,5.0,1.0,4.0,11.0,5.0,3.0,2.5,0.5,2.0,2.75,1.25,6.0,3.0,9.0,3.0,1.5,2.25,-5.0,-2.0,5.0,9.0,9.0,17.0,-2.0,-3.0,-1.25,-1.0,2.5,4.5,2.25,4.25,1,1,1
47,22/09/16,La Coruna,Leganes,1.0,2.0,A,2016/2017,5.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.5,0.5,3.0,2.0,5.0,1.5,1.0,1.25,5.0,1.0,0.0,1.0,2.0,5.0,2.0,3.0,7.0,0.5,1.0,2.5,1.0,0.75,1.75,1.0,3.0,4.0,0.5,1.5,1.0,1.0,0.0,4.0,4.0,9.0,5.0,1.0,1.0,0.25,0.0,2.0,2.0,2.25,1.25,1,1,1
48,22/09/16,Osasuna,Espanol,1.0,2.0,A,2016/2017,5.0,1.0,1.0,0.0,3.0,2.0,6.0,3.0,8.0,0.0,1.5,1.0,3.0,0.75,2.0,1.0,1.0,2.0,0.5,0.5,0.5,5.0,2.0,0.0,2.0,5.0,4.0,7.0,7.0,11.0,1.0,2.5,2.0,3.5,1.75,2.75,1.0,1.0,2.0,0.5,0.5,0.5,0.0,0.0,7.0,7.0,14.0,15.0,-1.0,1.0,0.0,0.0,3.5,3.5,3.5,3.75,1,1,1
49,22/09/16,Valencia,Alaves,2.0,1.0,H,2016/2017,5.0,0.0,0.0,4.0,1.0,7.0,3.0,5.0,10.0,2.0,0.5,3.5,1.5,1.25,2.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,3.0,0.0,2.0,3.0,2.0,0.0,1.5,0.0,1.0,0.75,0.5,2.0,4.0,6.0,1.0,2.0,1.5,-6.0,-4.0,6.0,10.0,7.0,13.0,-5.0,-1.0,-1.5,-2.0,3.0,5.0,1.75,3.25,1,1,1
50,23/09/16,Betis,Malaga,1.0,0.0,H,2016/2017,6.0,4.0,0.0,2.0,5.0,2.0,9.0,7.0,11.0,1.0,1.66666666667,1.0,3.0,1.4,2.2,2.0,3.0,5.0,1.0,1.0,1.0,6.0,3.0,3.0,3.0,2.0,4.0,3.0,5.0,7.0,1.0,1.0,1.33333333333,1.5,1.0,1.4,4.0,1.0,5.0,1.33333333333,0.5,1.0,0.0,1.0,5.0,4.0,14.0,16.0,1.0,-3.0,0.0,0.5,2.5,2.0,2.8,3.2,0,0,0
51,24/09/16,Ath Bilbao,Sevilla,3.0,1.0,H,2016/2017,6.0,9.0,3.0,2.0,4.0,2.0,3.0,6.0,5.0,1.0,1.33333333333,1.0,1.0,1.2,1.0,3.0,6.0,9.0,1.5,2.0,1.8,6.0,7.0,3.0,9.0,1.0,5.0,1.0,10.0,6.0,3.0,0.5,1.66666666667,0.5,2.0,1.2,9.0,2.0,11.0,3.0,1.0,2.2,-2.0,1.0,3.0,3.0,12.0,15.0,2.0,0.0,-0.4,0.5,1.5,1.5,2.4,3.0,1,1,1
52,24/09/16,Eibar,Sociedad,2.0,0.0,H,2016/2017,6.0,4.0,0.0,2.0,4.0,1.0,5.0,6.0,6.0,1.0,1.33333333333,0.5,1.66666666667,1.2,1.2,4.0,3.0,7.0,2.0,1.0,1.4,6.0,4.0,3.0,5.0,3.0,5.0,2.0,8.0,7.0,1.66666666667,1.5,1.66666666667,1.0,1.6,1.4,4.0,3.0,7.0,1.33333333333,1.5,1.4,0.0,1.0,4.0,4.0,13.0,14.0,0.0,-3.0,0.0,0.5,2.0,2.0,2.6,2.8,0,0,1
53,24/09/16,Las Palmas,Real Madrid,2.0,2.0,D,2016/2017,6.0,3.0,0.0,6.0,6.0,1.0,8.0,12.0,9.0,3.0,2.0,0.5,2.66666666667,2.4,1.8,6.0,3.0,9.0,3.0,1.0,1.8,6.0,7.0,1.0,8.0,5.0,4.0,0.0,13.0,4.0,2.66666666667,2.5,1.33333333333,0.0,2.6,0.8,7.0,6.0,13.0,2.33333333333,3.0,2.6,-4.0,0.0,6.0,6.0,16.0,22.0,-4.0,-1.0,-0.8,0.0,3.0,3.0,3.2,4.4,1,1,1
54,24/09/16,Sp Gijon,Barcelona,0.0,5.0,A,2016/2017,6.0,3.0,0.0,4.0,1.0,2.0,7.0,5.0,9.0,2.0,0.333333333333,1.0,2.33333333333,1.0,1.8,6.0,1.0,7.0,3.0,0.333333333333,1.4,6.0,4.0,1.0,8.0,6.0,5.0,1.0,14.0,6.0,2.66666666667,3.0,1.66666666667,0.5,2.8,1.2,4.0,6.0,10.0,1.33333333333,3.0,2.0,-3.0,0.0,5.0,8.0,11.0,23.0,-1.0,-1.0,-0.6,0.0,2.5,4.0,2.2,4.6,0,1,1
55,25/09/16,Ath Madrid,La Coruna,1.0,0.0,H,2016/2017,6.0,7.0,1.0,6.0,5.0,1.0,1.0,11.0,2.0,3.0,1.66666666667,0.5,0.333333333333,2.2,0.4,4.0,5.0,9.0,2.0,1.66666666667,1.8,6.0,1.0,0.0,3.0,0.0,4.0,0.0,3.0,4.0,1.0,0.0,1.33333333333,0.0,0.6,0.8,3.0,2.0,5.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,15.0,5.0,6.0,1.0,0.8,1.0,3.0,0.5,3.0,1.0,0,0,0
56,25/09/16,Espanol,Celta,0.0,2.0,A,2016/2017,6.0,4.0,3.0,2.0,7.0,4.0,8.0,9.0,12.0,1.0,2.33333333333,2.0,2.66666666667,1.8,2.4,1.0,4.0,5.0,0.5,1.33333333333,1.0,6.0,4.0,3.0,2.0,1.0,6.0,2.0,3.0,8.0,0.666666666667,0.5,2.0,1.0,0.6,1.6,3.0,1.0,4.0,1.0,0.5,0.8,1.0,0.0,4.0,5.0,17.0,15.0,0.0,0.0,0.2,0.0,2.0,2.5,3.4,3.0,0,0,1
57,25/09/16,Leganes,Valencia,1.0,2.0,A,2016/2017,6.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,8.0,0.5,1.33333333333,2.5,1.0,1.0,1.6,1.0,6.0,7.0,0.5,2.0,1.4,6.0,3.0,3.0,6.0,1.0,8.0,3.0,7.0,11.0,2.0,0.5,2.66666666667,1.5,1.4,2.2,3.0,0.0,3.0,1.0,0.0,0.6,4.0,1.0,4.0,6.0,16.0,15.0,0.0,0.0,0.8,0.5,2.0,3.0,3.2,3.0,1,1,1
58,25/09/16,Villarreal,Osasuna,3.0,1.0,H,2016/2017,6.0,7.0,1.0,2.0,4.0,1.0,2.0,6.0,3.0,1.0,1.33333333333,0.5,0.666666666667,1.2,0.6,4.0,5.0,9.0,2.0,1.66666666667,1.8,6.0,1.0,0.0,1.0,3.0,4.0,6.0,4.0,10.0,0.333333333333,1.5,1.33333333333,3.0,0.8,2.0,1.0,1.0,2.0,0.333333333333,0.5,0.4,7.0,3.0,8.0,4.0,16.0,7.0,6.0,1.0,1.4,1.5,4.0,2.0,3.2,1.4,1,1,1
59,26/09/16,Alaves,Granada,3.0,1.0,H,2016/2017,6.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,1.33333333333,0.0,1.33333333333,0.8,0.8,2.0,4.0,6.0,1.0,1.33333333333,1.2,6.0,1.0,0.0,3.0,3.0,5.0,7.0,6.0,12.0,1.0,1.5,1.66666666667,3.5,1.2,2.4,1.0,1.0,2.0,0.333333333333,0.5,0.4,4.0,1.0,7.0,3.0,16.0,10.0,3.0,0.0,0.8,0.5,3.5,1.5,3.2,2.0,1,1,1
60,30/09/16,Sociedad,Betis,1.0,0.0,H,2016/2017,7.0,3.0,7.0,5.0,3.0,5.0,4.0,8.0,9.0,1.66666666667,1.0,1.66666666667,1.33333333333,1.33333333333,1.5,4.0,3.0,7.0,1.33333333333,1.0,1.16666666667,7.0,4.0,8.0,3.0,5.0,2.0,9.0,8.0,11.0,1.0,1.66666666667,0.666666666667,3.0,1.33333333333,1.83333333333,5.0,3.0,8.0,1.66666666667,1.0,1.33333333333,-1.0,1.0,14.0,10.0,19.0,17.0,-1.0,-1.0,-0.166666666667,0.333333333333,4.66666666667,3.33333333333,3.16666666667,2.83333333333,0,0,0
61,01/10/16,Granada,Leganes,0.0,1.0,A,2016/2017,7.0,1.0,1.0,3.0,4.0,5.0,10.0,7.0,15.0,1.0,1.33333333333,1.66666666667,3.33333333333,1.16666666667,2.5,1.0,1.0,2.0,0.333333333333,0.333333333333,0.333333333333,7.0,3.0,4.0,2.0,4.0,7.0,3.0,6.0,10.0,0.666666666667,1.33333333333,2.33333333333,1.0,1.0,1.66666666667,1.0,6.0,7.0,0.333333333333,2.0,1.16666666667,-5.0,-5.0,6.0,9.0,17.0,21.0,-2.0,-3.0,-0.833333333333,-1.66666666667,2.0,3.0,2.83333333333,3.5,0,0,0
62,01/10/16,La Coruna,Sp Gijon,2.0,1.0,H,2016/2017,7.0,1.0,2.0,3.0,0.0,4.0,1.0,3.0,5.0,1.0,0.0,1.33333333333,0.333333333333,0.5,0.833333333333,3.0,2.0,5.0,1.0,0.666666666667,0.833333333333,7.0,0.0,4.0,4.0,1.0,7.0,7.0,5.0,14.0,1.33333333333,0.333333333333,2.33333333333,2.33333333333,0.833333333333,2.33333333333,6.0,1.0,7.0,2.0,0.333333333333,1.16666666667,-2.0,2.0,10.0,5.0,17.0,10.0,1.0,-2.0,-0.333333333333,0.666666666667,3.33333333333,1.66666666667,2.83333333333,1.66666666667,1,1,1
63,01/10/16,Osasuna,Las Palmas,2.0,2.0,D,2016/2017,7.0,1.0,1.0,1.0,4.0,4.0,9.0,5.0,13.0,0.333333333333,1.33333333333,1.33333333333,3.0,0.833333333333,2.16666666667,1.0,1.0,2.0,0.333333333333,0.333333333333,0.333333333333,7.0,4.0,7.0,8.0,6.0,3.0,8.0,14.0,11.0,2.66666666667,2.0,1.0,2.66666666667,2.33333333333,1.83333333333,7.0,3.0,10.0,2.33333333333,1.0,1.66666666667,-8.0,-2.0,9.0,10.0,16.0,27.0,-3.0,-6.0,-1.33333333333,-0.666666666667,3.0,3.33333333333,2.66666666667,4.5,1,1,1
64,01/10/16,Sevilla,Alaves,2.0,1.0,H,2016/2017,7.0,4.0,8.0,9.0,2.0,5.0,4.0,11.0,9.0,3.0,0.666666666667,1.66666666667,1.33333333333,1.83333333333,1.5,9.0,2.0,11.0,3.0,0.666666666667,1.83333333333,7.0,4.0,8.0,3.0,4.0,1.0,4.0,7.0,5.0,1.0,1.33333333333,0.333333333333,1.33333333333,1.16666666667,0.833333333333,5.0,4.0,9.0,1.66666666667,1.33333333333,1.5,2.0,5.0,13.0,9.0,16.0,16.0,0.0,0.0,0.333333333333,1.66666666667,4.33333333333,3.0,2.66666666667,2.66666666667,1,1,1
65,02/10/16,Celta,Barcelona,4.0,3.0,H,2016/2017,7.0,7.0,7.0,2.0,3.0,6.0,2.0,5.0,8.0,0.666666666667,1.0,2.0,0.666666666667,0.833333333333,1.33333333333,3.0,4.0,7.0,1.0,1.33333333333,1.16666666667,7.0,7.0,10.0,8.0,11.0,5.0,1.0,19.0,6.0,2.66666666667,3.66666666667,1.66666666667,0.333333333333,3.16666666667,1.0,4.0,9.0,13.0,1.33333333333,3.0,2.16666666667,-6.0,-6.0,3.0,17.0,11.0,27.0,0.0,-3.0,-1.0,-2.0,1.0,5.66666666667,1.83333333333,4.5,1,1,1
66,02/10/16,Espanol,Villarreal,0.0,0.0,D,2016/2017,7.0,3.0,5.0,2.0,7.0,6.0,8.0,9.0,14.0,0.666666666667,2.33333333333,2.0,2.66666666667,1.5,2.33333333333,1.0,4.0,5.0,0.333333333333,1.33333333333,0.833333333333,7.0,7.0,11.0,5.0,4.0,2.0,2.0,9.0,4.0,1.66666666667,1.33333333333,0.666666666667,0.666666666667,1.5,0.666666666667,7.0,5.0,12.0,2.33333333333,1.66666666667,2.0,-7.0,-4.0,4.0,10.0,13.0,23.0,-4.0,-6.0,-1.16666666667,-1.33333333333,1.33333333333,3.33333333333,2.16666666667,3.83333333333,0,0,0
67,02/10/16,Malaga,Ath Bilbao,2.0,1.0,H,2016/2017,7.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,8.0,1.0,0.666666666667,1.33333333333,1.33333333333,0.833333333333,1.33333333333,4.0,1.0,5.0,1.33333333333,0.333333333333,0.833333333333,7.0,9.0,12.0,5.0,4.0,3.0,3.0,9.0,6.0,1.66666666667,1.33333333333,1.0,1.0,1.5,1.0,6.0,6.0,12.0,2.0,2.0,2.0,-7.0,-2.0,6.0,8.0,11.0,17.0,-6.0,-8.0,-1.16666666667,-0.666666666667,2.0,2.66666666667,1.83333333333,2.83333333333,1,1,1
68,02/10/16,Real Madrid,Eibar,1.0,1.0,D,2016/2017,7.0,5.0,11.0,8.0,7.0,4.0,2.0,15.0,6.0,2.66666666667,2.33333333333,1.33333333333,0.666666666667,2.5,1.0,7.0,7.0,14.0,2.33333333333,2.33333333333,2.33333333333,7.0,4.0,10.0,4.0,4.0,1.0,5.0,8.0,6.0,1.33333333333,1.33333333333,0.333333333333,1.66666666667,1.33333333333,1.0,7.0,3.0,10.0,2.33333333333,1.0,1.66666666667,4.0,4.0,13.0,8.0,21.0,14.0,1.0,1.0,0.666666666667,1.33333333333,4.33333333333,2.66666666667,3.5,2.33333333333,1,0,1
69,02/10/16,Valencia,Ath Madrid,0.0,2.0,A,2016/2017,7.0,6.0,6.0,6.0,3.0,8.0,4.0,9.0,12.0,2.0,1.0,2.66666666667,1.33333333333,1.5,2.0,3.0,3.0,6.0,1.0,1.0,1.0,7.0,7.0,11.0,7.0,5.0,1.0,1.0,12.0,2.0,2.33333333333,1.66666666667,0.333333333333,0.333333333333,2.0,0.333333333333,7.0,5.0,12.0,2.33333333333,1.66666666667,2.0,-6.0,-2.0,7.0,13.0,11.0,24.0,-1.0,-5.0,-1.0,-0.666666666667,2.33333333333,4.33333333333,1.83333333333,4.0,0,0,1
70,14/10/16,Las Palmas,Espanol,0.0,0.0,D,2016/2017,8.0,2.0,5.0,8.0,8.0,3.0,10.0,16.0,13.0,2.66666666667,2.0,1.0,2.5,2.28571428571,1.85714285714,7.0,4.0,11.0,2.33333333333,1.0,1.57142857143,8.0,4.0,5.0,2.0,7.0,6.0,8.0,9.0,14.0,0.5,2.33333333333,1.5,2.66666666667,1.28571428571,2.0,2.0,4.0,6.0,0.5,1.33333333333,0.857142857143,5.0,3.0,16.0,10.0,30.0,22.0,-2.0,0.0,0.714285714286,1.0,5.33333333333,3.33333333333,4.28571428571,3.14285714286,0,0,0
71,15/10/16,Ath Madrid,Granada,7.0,1.0,H,2016/2017,8.0,7.0,13.0,7.0,7.0,1.0,1.0,14.0,2.0,2.33333333333,1.75,0.333333333333,0.25,2.0,0.285714285714,7.0,8.0,15.0,2.33333333333,2.0,2.14285714286,8.0,0.0,1.0,3.0,4.0,6.0,10.0,7.0,16.0,0.75,1.33333333333,1.5,3.33333333333,1.0,2.28571428571,1.0,1.0,2.0,0.25,0.333333333333,0.285714285714,13.0,6.0,17.0,5.0,30.0,9.0,7.0,12.0,1.85714285714,2.0,5.66666666667,1.66666666667,4.28571428571,1.28571428571,1,1,1
72,15/10/16,Barcelona,La Coruna,4.0,0.0,H,2016/2017,8.0,4.0,7.0,8.0,14.0,5.0,5.0,22.0,10.0,2.66666666667,3.5,1.66666666667,1.25,3.14285714286,1.42857142857,4.0,9.0,13.0,1.33333333333,2.25,1.85714285714,8.0,3.0,4.0,5.0,0.0,5.0,1.0,5.0,6.0,1.25,0.0,1.25,0.333333333333,0.714285714286,0.857142857143,6.0,2.0,8.0,1.5,0.666666666667,1.14285714286,5.0,2.0,9.0,5.0,28.0,15.0,1.0,3.0,0.714285714286,0.666666666667,3.0,1.66666666667,4.0,2.14285714286,0,1,1
73,15/10/16,Betis,Real Madrid,1.0,6.0,A,2016/2017,8.0,3.0,7.0,3.0,5.0,2.0,10.0,8.0,12.0,1.0,1.25,0.666666666667,2.5,1.14285714286,1.71428571429,5.0,3.0,8.0,1.66666666667,0.75,1.14285714286,8.0,3.0,9.0,9.0,7.0,5.0,2.0,16.0,7.0,2.25,2.33333333333,1.25,0.666666666667,2.28571428571,1.0,8.0,7.0,15.0,2.0,2.33333333333,2.14285714286,-7.0,-2.0,5.0,9.0,15.0,28.0,0.0,-2.0,-1.0,-0.666666666667,1.66666666667,3.0,2.14285714286,4.0,1,1,1
74,15/10/16,Leganes,Sevilla,2.0,3.0,A,2016/2017,8.0,6.0,6.0,2.0,5.0,7.0,3.0,7.0,10.0,0.666666666667,1.25,2.33333333333,0.75,1.0,1.42857142857,1.0,9.0,10.0,0.333333333333,2.25,1.42857142857,8.0,6.0,10.0,11.0,2.0,6.0,4.0,13.0,10.0,2.75,0.666666666667,1.5,1.33333333333,1.85714285714,1.42857142857,12.0,2.0,14.0,3.0,0.666666666667,2.0,-4.0,-1.0,6.0,9.0,17.0,23.0,0.0,-4.0,-0.571428571429,-0.333333333333,2.0,3.0,2.42857142857,3.28571428571,1,1,1
75,16/10/16,Alaves,Malaga,1.0,1.0,D,2016/2017,8.0,3.0,7.0,3.0,5.0,1.0,6.0,8.0,7.0,1.0,1.25,0.333333333333,1.5,1.14285714286,1.0,5.0,4.0,9.0,1.66666666667,1.0,1.28571428571,8.0,6.0,6.0,5.0,2.0,5.0,4.0,7.0,9.0,1.25,0.666666666667,1.25,1.33333333333,1.0,1.28571428571,7.0,1.0,8.0,1.75,0.333333333333,1.14285714286,1.0,4.0,7.0,3.0,17.0,14.0,-3.0,1.0,0.142857142857,1.33333333333,2.33333333333,1.0,2.42857142857,2.0,1,0,1
76,16/10/16,Ath Bilbao,Sociedad,3.0,2.0,H,2016/2017,8.0,6.0,12.0,5.0,5.0,3.0,5.0,10.0,8.0,1.66666666667,1.25,1.0,1.25,1.42857142857,1.14285714286,6.0,6.0,12.0,2.0,1.5,1.71428571429,8.0,6.0,7.0,6.0,3.0,5.0,4.0,9.0,9.0,1.5,1.0,1.25,1.33333333333,1.28571428571,1.28571428571,7.0,3.0,10.0,1.75,1.0,1.42857142857,2.0,3.0,9.0,6.0,19.0,17.0,0.0,5.0,0.285714285714,1.0,3.0,2.0,2.71428571429,2.42857142857,1,1,1
77,16/10/16,Sp Gijon,Valencia,1.0,2.0,A,2016/2017,8.0,0.0,3.0,4.0,2.0,7.0,9.0,6.0,16.0,1.33333333333,0.5,2.33333333333,2.25,0.857142857143,2.28571428571,6.0,1.0,7.0,2.0,0.25,1.0,8.0,6.0,6.0,6.0,3.0,10.0,4.0,9.0,14.0,1.5,1.0,2.5,1.33333333333,1.28571428571,2.0,3.0,3.0,6.0,0.75,1.0,0.857142857143,1.0,3.0,8.0,10.0,20.0,25.0,-6.0,-3.0,0.142857142857,1.0,2.66666666667,3.33333333333,2.85714285714,3.57142857143,1,1,1
78,16/10/16,Villarreal,Celta,5.0,0.0,H,2016/2017,8.0,5.0,11.0,5.0,4.0,2.0,2.0,9.0,4.0,1.66666666667,1.0,0.666666666667,0.5,1.28571428571,0.571428571429,7.0,6.0,13.0,2.33333333333,1.5,1.85714285714,8.0,9.0,10.0,6.0,3.0,9.0,2.0,9.0,11.0,1.5,1.0,2.25,0.666666666667,1.28571428571,1.57142857143,6.0,4.0,10.0,1.5,1.33333333333,1.42857142857,3.0,3.0,7.0,5.0,20.0,13.0,-4.0,1.0,0.428571428571,1.0,2.33333333333,1.66666666667,2.85714285714,1.85714285714,0,1,1
79,17/10/16,Eibar,Osasuna,2.0,3.0,A,2016/2017,8.0,4.0,8.0,4.0,5.0,1.0,6.0,9.0,7.0,1.33333333333,1.25,0.333333333333,1.5,1.28571428571,1.0,7.0,4.0,11.0,2.33333333333,1.0,1.57142857143,8.0,1.0,2.0,3.0,4.0,6.0,9.0,7.0,15.0,0.75,1.33333333333,1.5,3.0,1.0,2.14285714286,2.0,1.0,3.0,0.5,0.333333333333,0.428571428571,8.0,6.0,13.0,5.0,24.0,14.0,3.0,6.0,1.14285714286,2.0,4.33333333333,1.66666666667,3.42857142857,2.0,1,1,1
80,21/10/16,Osasuna,Betis,1.0,2.0,A,2016/2017,9.0,4.0,5.0,3.0,7.0,6.0,11.0,10.0,17.0,0.75,1.75,1.5,2.75,1.25,2.125,2.0,4.0,6.0,0.5,1.0,0.75,9.0,3.0,4.0,4.0,5.0,8.0,10.0,9.0,18.0,1.0,1.25,2.0,2.5,1.125,2.25,5.0,3.0,8.0,1.25,0.75,1.0,-2.0,-1.0,13.0,11.0,28.0,26.0,1.0,1.0,-0.25,-0.25,3.25,2.75,3.5,3.25,1,1,1
81,22/10/16,Espanol,Eibar,3.0,3.0,D,2016/2017,9.0,2.0,5.0,2.0,7.0,6.0,8.0,9.0,14.0,0.5,1.75,1.5,2.0,1.125,1.75,2.0,5.0,7.0,0.5,1.25,0.875,9.0,4.0,5.0,6.0,5.0,4.0,6.0,11.0,10.0,1.5,1.25,1.0,1.5,1.375,1.25,7.0,4.0,11.0,1.75,1.0,1.375,-4.0,-2.0,8.0,11.0,19.0,25.0,-2.0,0.0,-0.5,-0.5,2.0,2.75,2.375,3.125,1,1,1
82,22/10/16,Granada,Sp Gijon,0.0,0.0,D,2016/2017,9.0,0.0,1.0,3.0,5.0,6.0,17.0,8.0,23.0,0.75,1.25,1.5,4.25,1.0,2.875,1.0,1.0,2.0,0.25,0.25,0.25,9.0,0.0,0.0,5.0,2.0,9.0,9.0,7.0,18.0,1.25,0.5,2.25,2.25,0.875,2.25,6.0,1.0,7.0,1.5,0.25,0.875,-5.0,0.0,12.0,8.0,26.0,30.0,0.0,1.0,-0.625,0.0,3.0,2.0,3.25,3.75,0,0,0
83,22/10/16,Sociedad,Alaves,3.0,0.0,H,2016/2017,9.0,3.0,6.0,6.0,5.0,5.0,7.0,11.0,12.0,1.5,1.25,1.25,1.75,1.375,1.5,7.0,3.0,10.0,1.75,0.75,1.25,9.0,4.0,5.0,4.0,5.0,2.0,6.0,9.0,8.0,1.0,1.25,0.5,1.5,1.125,1.0,6.0,4.0,10.0,1.5,1.0,1.25,0.0,3.0,12.0,10.0,19.0,21.0,-1.0,1.0,0.0,0.75,3.0,2.5,2.375,2.625,0,1,1
84,22/10/16,Valencia,Barcelona,2.0,3.0,A,2016/2017,9.0,6.0,9.0,6.0,5.0,10.0,5.0,11.0,15.0,1.5,1.25,2.5,1.25,1.375,1.875,3.0,6.0,9.0,0.75,1.5,1.125,9.0,6.0,10.0,12.0,14.0,5.0,5.0,26.0,10.0,3.0,3.5,1.25,1.25,3.25,1.25,7.0,9.0,16.0,1.75,2.25,2.0,-7.0,-6.0,11.0,24.0,21.0,41.0,0.0,-1.0,-0.875,-1.5,2.75,6.0,2.625,5.125,1,1,1
85,23/10/16,Celta,La Coruna,4.0,1.0,H,2016/2017,9.0,6.0,10.0,6.0,3.0,9.0,7.0,9.0,16.0,1.5,0.75,2.25,1.75,1.125,2.0,6.0,4.0,10.0,1.5,1.0,1.25,9.0,3.0,4.0,5.0,0.0,5.0,5.0,5.0,10.0,1.25,0.0,1.25,1.25,0.625,1.25,6.0,2.0,8.0,1.5,0.5,1.0,2.0,4.0,11.0,9.0,19.0,21.0,3.0,6.0,0.25,1.0,2.75,2.25,2.375,2.625,1,1,1
86,23/10/16,Malaga,Leganes,4.0,0.0,H,2016/2017,9.0,4.0,7.0,5.0,3.0,5.0,5.0,8.0,10.0,1.25,0.75,1.25,1.25,1.0,1.25,7.0,2.0,9.0,1.75,0.5,1.125,9.0,3.0,6.0,4.0,5.0,10.0,3.0,9.0,13.0,1.0,1.25,2.5,0.75,1.125,1.625,1.0,9.0,10.0,0.25,2.25,1.25,-1.0,-2.0,8.0,10.0,21.0,19.0,1.0,1.0,-0.125,-0.5,2.0,2.5,2.625,2.375,0,1,1
87,23/10/16,Real Madrid,Ath Bilbao,2.0,1.0,H,2016/2017,9.0,5.0,9.0,9.0,13.0,5.0,3.0,22.0,8.0,2.25,3.25,1.25,0.75,2.75,1.0,8.0,10.0,18.0,2.0,2.5,2.25,9.0,6.0,12.0,8.0,5.0,5.0,5.0,13.0,10.0,2.0,1.25,1.25,1.25,1.625,1.25,9.0,6.0,15.0,2.25,1.5,1.875,3.0,2.0,14.0,10.0,32.0,21.0,-1.0,-3.0,0.375,0.5,3.5,2.5,4.0,2.625,1,1,1
88,23/10/16,Sevilla,Ath Madrid,1.0,0.0,H,2016/2017,9.0,6.0,10.0,11.0,5.0,6.0,6.0,16.0,12.0,2.75,1.25,1.5,1.5,2.0,1.5,12.0,5.0,17.0,3.0,1.25,2.125,9.0,9.0,13.0,14.0,7.0,2.0,1.0,21.0,3.0,3.5,1.75,0.5,0.25,2.625,0.375,10.0,8.0,18.0,2.5,2.0,2.25,-1.0,4.0,12.0,13.0,19.0,33.0,-3.0,-3.0,-0.125,1.0,3.0,3.25,2.375,4.125,0,0,0
