,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,H_GS_H,H_GS_A,H_GR_H,H_GR_A,H_TGS,H_TGR,H_AvGS_H,H_AvGS_A,H_AvGR_H,H_AvGR_A,H_Av_TGS,H_Av_TGR,H_Pnt_H,H_Pnt_A,H_T_pnt,H_Av_Pnt_H,H_Av_pnt_A,H_Av_T_pnt,Aw_GS_H,Aw_GS_A,Aw_GR_H,Aw_GR_A,Aw_TGS,Aw_TGR,Aw_AvGS_H,Aw_AvGS_A,Aw_AvGR_H,Aw_AvGR_A,Aw_Av_TGS,Aw_Av_TGR,Aw_Pnt_H,Aw_Pnt_A,Aw_T_pnt,Aw_Av_Pnt_H,Aw_Av_pnt_A,Aw_Av_T_pnt,DIFF_av_TP,DIFF_av_HP-AP,SUMM_av_HGSH+AGRA,SUMM_av_HGRH+AGSA,SUMM_av_HTGS+ATGR,SUMM_av_HTGR+ATGS
119,21/11/16,West Brom,Burnley,4,0,H,3,0,H,M Jones,6.0,6.0,9.0,6.0,12.0,15.0,1.2,1.0,1.8,1.0,1.09090909091,1.36363636364,5.0,8.0,13.0,1.0,1.33333333333,1.18181818182,10.0,1.0,6.0,9.0,11.0,15.0,1.42857142857,0.25,0.857142857143,2.25,1.0,1.36363636364,13.0,1.0,14.0,1.85714285714,0.25,1.27272727273,-0.0909090909091,0.75,3.45,2.05,2.45454545455,2.36363636364
120,26/11/16,Burnley,Man City,1,2,A,1,1,D,A Marriner,10.0,1.0,6.0,13.0,11.0,19.0,1.42857142857,0.2,0.857142857143,2.6,0.916666666667,1.58333333333,13.0,1.0,14.0,1.85714285714,0.2,1.16666666667,12.0,15.0,5.0,6.0,27.0,11.0,2.0,2.5,0.833333333333,1.0,2.25,0.916666666667,12.0,15.0,27.0,2.0,2.5,2.25,-1.08333333333,-0.642857142857,2.42857142857,3.35714285714,1.83333333333,3.83333333333
121,26/11/16,Chelsea,Tottenham,2,1,H,1,1,D,M Oliver,18.0,9.0,3.0,6.0,27.0,9.0,3.0,1.5,0.5,1.0,2.25,0.75,15.0,13.0,28.0,2.5,2.16666666667,2.33333333333,9.0,9.0,4.0,4.0,18.0,8.0,1.5,1.5,0.666666666667,0.666666666667,1.5,0.666666666667,14.0,10.0,24.0,2.33333333333,1.66666666667,2.0,0.333333333333,0.833333333333,3.66666666667,2.0,2.91666666667,2.25
122,26/11/16,Hull,West Brom,1,1,D,0,1,A,P Tierney,5.0,5.0,11.0,16.0,10.0,27.0,0.833333333333,0.833333333333,1.83333333333,2.66666666667,0.833333333333,2.25,6.0,4.0,10.0,1.0,0.666666666667,0.833333333333,10.0,6.0,9.0,6.0,16.0,15.0,1.66666666667,1.0,1.5,1.0,1.33333333333,1.25,8.0,8.0,16.0,1.33333333333,1.33333333333,1.33333333333,-0.5,-0.333333333333,1.83333333333,2.83333333333,2.08333333333,3.58333333333
123,26/11/16,Leicester,Middlesbrough,2,2,D,1,1,D,L Mason,9.0,5.0,4.0,16.0,14.0,20.0,1.5,0.833333333333,0.666666666667,2.66666666667,1.16666666667,1.66666666667,11.0,1.0,12.0,1.83333333333,0.166666666667,1.0,5.0,5.0,7.0,6.0,10.0,13.0,0.833333333333,0.833333333333,1.16666666667,1.0,0.833333333333,1.08333333333,4.0,7.0,11.0,0.666666666667,1.16666666667,0.916666666667,0.0833333333333,0.666666666667,2.5,1.5,2.25,2.5
124,26/11/16,Liverpool,Sunderland,2,0,H,0,0,D,A Taylor,17.0,13.0,4.0,10.0,30.0,14.0,3.4,1.85714285714,0.8,1.42857142857,2.5,1.16666666667,13.0,14.0,27.0,2.6,2.0,2.25,8.0,4.0,13.0,8.0,12.0,21.0,1.33333333333,0.666666666667,2.16666666667,1.33333333333,1.0,1.75,4.0,4.0,8.0,0.666666666667,0.666666666667,0.666666666667,1.58333333333,1.93333333333,4.73333333333,1.46666666667,4.25,2.16666666667
125,26/11/16,Swansea,Crystal Palace,5,4,H,1,1,D,K Friend,5.0,6.0,12.0,10.0,11.0,22.0,0.833333333333,1.0,2.0,1.66666666667,0.916666666667,1.83333333333,2.0,4.0,6.0,0.333333333333,0.666666666667,0.5,8.0,9.0,10.0,11.0,17.0,21.0,1.33333333333,1.5,1.66666666667,1.83333333333,1.41666666667,1.75,4.0,7.0,11.0,0.666666666667,1.16666666667,0.916666666667,-0.416666666667,-0.833333333333,2.66666666667,3.5,2.66666666667,3.25
126,27/11/16,Arsenal,Bournemouth,3,1,H,1,1,D,M Jones,12.0,13.0,8.0,4.0,25.0,12.0,2.0,2.16666666667,1.33333333333,0.666666666667,2.08333333333,1.0,11.0,14.0,25.0,1.83333333333,2.33333333333,2.08333333333,10.0,4.0,6.0,10.0,14.0,16.0,1.66666666667,0.666666666667,1.0,1.66666666667,1.16666666667,1.33333333333,10.0,5.0,15.0,1.66666666667,0.833333333333,1.25,0.833333333333,1.0,3.66666666667,2.0,3.41666666667,2.16666666667
127,27/11/16,Man United,West Ham,1,1,D,1,1,D,J Moss,9.0,8.0,5.0,9.0,17.0,14.0,1.5,1.33333333333,0.833333333333,1.5,1.41666666667,1.16666666667,9.0,10.0,19.0,1.5,1.66666666667,1.58333333333,6.0,7.0,9.0,14.0,13.0,23.0,1.0,1.16666666667,1.5,2.33333333333,1.08333333333,1.91666666667,8.0,3.0,11.0,1.33333333333,0.5,0.916666666667,0.666666666667,1.0,3.83333333333,2.0,3.33333333333,2.25
128,27/11/16,Southampton,Everton,1,0,H,1,0,H,C Pawson,6.0,6.0,5.0,7.0,12.0,12.0,1.0,1.0,0.833333333333,1.16666666667,1.0,1.0,9.0,5.0,14.0,1.5,0.833333333333,1.16666666667,9.0,7.0,4.0,10.0,16.0,14.0,1.5,1.16666666667,0.666666666667,1.66666666667,1.33333333333,1.16666666667,12.0,7.0,19.0,2.0,1.16666666667,1.58333333333,-0.416666666667,0.333333333333,2.66666666667,2.0,2.16666666667,2.33333333333
129,27/11/16,Watford,Stoke,0,1,A,0,1,A,R Madley,10.0,7.0,9.0,11.0,17.0,20.0,1.66666666667,1.16666666667,1.5,1.83333333333,1.41666666667,1.66666666667,10.0,8.0,18.0,1.66666666667,1.33333333333,1.5,7.0,6.0,11.0,8.0,13.0,19.0,1.16666666667,1.0,1.83333333333,1.33333333333,1.08333333333,1.58333333333,7.0,6.0,13.0,1.16666666667,1.0,1.08333333333,0.416666666667,0.666666666667,3.0,2.5,3.0,2.75
130,03/12/16,Crystal Palace,Southampton,3,0,H,2,0,H,N Swarbrick,8.0,13.0,10.0,16.0,21.0,26.0,1.33333333333,1.85714285714,1.66666666667,2.28571428571,1.61538461538,2.0,4.0,7.0,11.0,0.666666666667,1.0,0.846153846154,7.0,6.0,5.0,7.0,13.0,12.0,1.0,1.0,0.714285714286,1.16666666667,1.0,0.923076923077,12.0,5.0,17.0,1.71428571429,0.833333333333,1.30769230769,-0.461538461538,-0.166666666667,2.5,2.66666666667,2.53846153846,3.0
131,03/12/16,Man City,Chelsea,1,3,A,1,0,H,A Taylor,12.0,17.0,5.0,7.0,29.0,12.0,2.0,2.42857142857,0.833333333333,1.0,2.23076923077,0.923076923077,12.0,18.0,30.0,2.0,2.57142857143,2.30769230769,20.0,9.0,4.0,6.0,29.0,10.0,2.85714285714,1.5,0.571428571429,1.0,2.23076923077,0.769230769231,18.0,13.0,31.0,2.57142857143,2.16666666667,2.38461538462,-0.0769230769231,-0.166666666667,3.0,2.33333333333,3.0,3.15384615385
132,03/12/16,Stoke,Burnley,2,0,H,2,0,H,M Clattenburg,7.0,7.0,11.0,8.0,14.0,19.0,1.16666666667,1.0,1.83333333333,1.14285714286,1.07692307692,1.46153846154,7.0,9.0,16.0,1.16666666667,1.28571428571,1.23076923077,11.0,1.0,8.0,13.0,12.0,21.0,1.375,0.2,1.0,2.6,0.923076923077,1.61538461538,13.0,1.0,14.0,1.625,0.2,1.07692307692,0.153846153846,0.966666666667,3.76666666667,2.03333333333,2.69230769231,2.38461538462
133,03/12/16,Sunderland,Leicester,2,1,H,0,0,D,A Marriner,8.0,4.0,13.0,10.0,12.0,23.0,1.33333333333,0.571428571429,2.16666666667,1.42857142857,0.923076923077,1.76923076923,4.0,4.0,8.0,0.666666666667,0.571428571429,0.615384615385,11.0,5.0,6.0,16.0,16.0,22.0,1.57142857143,0.833333333333,0.857142857143,2.66666666667,1.23076923077,1.69230769231,12.0,1.0,13.0,1.71428571429,0.166666666667,1.0,-0.384615384615,0.5,4.0,3.0,2.61538461538,3.0
134,03/12/16,Tottenham,Swansea,5,0,H,2,0,H,J Moss,9.0,10.0,4.0,6.0,19.0,10.0,1.5,1.42857142857,0.666666666667,0.857142857143,1.46153846154,0.769230769231,14.0,10.0,24.0,2.33333333333,1.42857142857,1.84615384615,10.0,6.0,16.0,10.0,16.0,26.0,1.42857142857,1.0,2.28571428571,1.66666666667,1.23076923077,2.0,5.0,4.0,9.0,0.714285714286,0.666666666667,0.692307692308,1.15384615385,1.66666666667,3.16666666667,1.66666666667,3.46153846154,2.0
135,03/12/16,West Brom,Watford,3,1,H,2,0,H,G Scott,10.0,7.0,9.0,7.0,17.0,16.0,1.66666666667,1.0,1.5,1.0,1.30769230769,1.23076923077,8.0,9.0,17.0,1.33333333333,1.28571428571,1.30769230769,10.0,7.0,10.0,11.0,17.0,21.0,1.42857142857,1.16666666667,1.42857142857,1.83333333333,1.30769230769,1.61538461538,10.0,8.0,18.0,1.42857142857,1.33333333333,1.38461538462,-0.0769230769231,0.0,3.5,2.66666666667,2.92307692308,2.53846153846
136,03/12/16,West Ham,Arsenal,1,5,A,0,1,A,C Pawson,6.0,8.0,9.0,15.0,14.0,24.0,1.0,1.14285714286,1.5,2.14285714286,1.07692307692,1.84615384615,8.0,4.0,12.0,1.33333333333,0.571428571429,0.923076923077,15.0,13.0,9.0,4.0,28.0,13.0,2.14285714286,2.16666666667,1.28571428571,0.666666666667,2.15384615385,1.0,14.0,14.0,28.0,2.0,2.33333333333,2.15384615385,-1.23076923077,-1.0,1.66666666667,3.66666666667,2.07692307692,4.0
137,04/12/16,Bournemouth,Liverpool,4,3,H,0,2,A,R Madley,10.0,5.0,6.0,13.0,15.0,19.0,1.66666666667,0.714285714286,1.0,1.85714285714,1.15384615385,1.46153846154,10.0,5.0,15.0,1.66666666667,0.714285714286,1.15384615385,19.0,13.0,4.0,10.0,32.0,14.0,3.16666666667,1.85714285714,0.666666666667,1.42857142857,2.46153846154,1.07692307692,16.0,14.0,30.0,2.66666666667,2.0,2.30769230769,-1.15384615385,-0.333333333333,3.09523809524,2.85714285714,2.23076923077,3.92307692308
138,04/12/16,Everton,Man United,1,1,D,0,1,A,M Oliver,9.0,7.0,4.0,11.0,16.0,15.0,1.5,1.0,0.666666666667,1.57142857143,1.23076923077,1.15384615385,12.0,7.0,19.0,2.0,1.0,1.46153846154,10.0,8.0,6.0,9.0,18.0,15.0,1.42857142857,1.33333333333,0.857142857143,1.5,1.38461538462,1.15384615385,10.0,10.0,20.0,1.42857142857,1.66666666667,1.53846153846,-0.0769230769231,0.333333333333,3.0,2.0,2.38461538462,2.53846153846
139,05/12/16,Middlesbrough,Hull,1,0,H,0,0,D,M Dean,5.0,7.0,7.0,8.0,12.0,15.0,0.833333333333,1.0,1.16666666667,1.14285714286,0.923076923077,1.15384615385,4.0,8.0,12.0,0.666666666667,1.14285714286,0.923076923077,6.0,5.0,12.0,16.0,11.0,28.0,0.857142857143,0.833333333333,1.71428571429,2.66666666667,0.846153846154,2.15384615385,7.0,4.0,11.0,1.0,0.666666666667,0.846153846154,0.0769230769231,0.0,3.5,2.0,3.07692307692,2.0
140,10/12/16,Arsenal,Stoke,3,1,H,1,1,D,L Mason,15.0,18.0,9.0,5.0,33.0,14.0,2.14285714286,2.57142857143,1.28571428571,0.714285714286,2.35714285714,1.0,14.0,17.0,31.0,2.0,2.42857142857,2.21428571429,9.0,7.0,11.0,8.0,16.0,19.0,1.28571428571,1.0,1.57142857143,1.14285714286,1.14285714286,1.35714285714,10.0,9.0,19.0,1.42857142857,1.28571428571,1.35714285714,0.857142857143,0.714285714286,3.28571428571,2.28571428571,3.71428571429,2.14285714286
141,10/12/16,Burnley,Bournemouth,3,2,H,2,1,H,M Atkinson,11.0,1.0,8.0,15.0,12.0,23.0,1.375,0.166666666667,1.0,2.5,0.857142857143,1.64285714286,13.0,1.0,14.0,1.625,0.166666666667,1.0,14.0,5.0,9.0,13.0,19.0,22.0,2.0,0.714285714286,1.28571428571,1.85714285714,1.35714285714,1.57142857143,13.0,5.0,18.0,1.85714285714,0.714285714286,1.28571428571,-0.285714285714,0.910714285714,3.23214285714,1.71428571429,2.42857142857,3.0
142,10/12/16,Hull,Crystal Palace,3,3,D,1,0,H,M Jones,6.0,5.0,12.0,17.0,11.0,29.0,0.857142857143,0.714285714286,1.71428571429,2.42857142857,0.785714285714,2.07142857143,7.0,4.0,11.0,1.0,0.571428571429,0.785714285714,11.0,13.0,10.0,16.0,24.0,26.0,1.57142857143,1.85714285714,1.42857142857,2.28571428571,1.71428571429,1.85714285714,7.0,7.0,14.0,1.0,1.0,1.0,-0.214285714286,0.0,3.14285714286,3.57142857143,2.64285714286,3.78571428571
143,10/12/16,Leicester,Man City,4,2,H,3,0,H,M Oliver,11.0,6.0,6.0,18.0,17.0,24.0,1.57142857143,0.857142857143,0.857142857143,2.57142857143,1.21428571429,1.71428571429,12.0,1.0,13.0,1.71428571429,0.142857142857,0.928571428571,13.0,17.0,8.0,7.0,30.0,15.0,1.85714285714,2.42857142857,1.14285714286,1.0,2.14285714286,1.07142857143,12.0,18.0,30.0,1.71428571429,2.57142857143,2.14285714286,-1.21428571429,-0.857142857143,2.57142857143,3.28571428571,2.28571428571,3.85714285714
144,10/12/16,Swansea,Sunderland,3,0,H,0,0,D,C Pawson,10.0,6.0,16.0,15.0,16.0,31.0,1.42857142857,0.857142857143,2.28571428571,2.14285714286,1.14285714286,2.21428571429,5.0,4.0,9.0,0.714285714286,0.571428571429,0.642857142857,10.0,4.0,14.0,10.0,14.0,24.0,1.42857142857,0.571428571429,2.0,1.42857142857,1.0,1.71428571429,7.0,4.0,11.0,1.0,0.571428571429,0.785714285714,-0.142857142857,0.142857142857,2.85714285714,2.85714285714,2.85714285714,3.21428571429
145,10/12/16,Watford,Everton,3,2,H,1,1,D,A Taylor,10.0,8.0,10.0,14.0,18.0,24.0,1.42857142857,1.14285714286,1.42857142857,2.0,1.28571428571,1.71428571429,10.0,8.0,18.0,1.42857142857,1.14285714286,1.28571428571,10.0,7.0,5.0,11.0,17.0,16.0,1.42857142857,1.0,0.714285714286,1.57142857143,1.21428571429,1.14285714286,13.0,7.0,20.0,1.85714285714,1.0,1.42857142857,-0.142857142857,0.428571428571,3.0,2.42857142857,2.42857142857,2.92857142857
146,11/12/16,Chelsea,West Brom,1,0,H,0,0,D,M Dean,20.0,12.0,4.0,7.0,32.0,11.0,2.85714285714,1.71428571429,0.571428571429,1.0,2.28571428571,0.785714285714,18.0,16.0,34.0,2.57142857143,2.28571428571,2.42857142857,13.0,7.0,10.0,7.0,20.0,17.0,1.85714285714,1.0,1.42857142857,1.0,1.42857142857,1.21428571429,11.0,9.0,20.0,1.57142857143,1.28571428571,1.42857142857,1.0,1.28571428571,3.85714285714,1.57142857143,3.5,2.21428571429
147,11/12/16,Liverpool,West Ham,2,2,D,1,2,A,M Clattenburg,19.0,16.0,4.0,14.0,35.0,18.0,3.16666666667,2.0,0.666666666667,1.75,2.5,1.28571428571,16.0,14.0,30.0,2.66666666667,1.75,2.14285714286,7.0,8.0,14.0,15.0,15.0,29.0,1.0,1.14285714286,2.0,2.14285714286,1.07142857143,2.07142857143,8.0,4.0,12.0,1.14285714286,0.571428571429,0.857142857143,1.28571428571,2.09523809524,5.30952380952,1.80952380952,4.57142857143,2.35714285714
148,11/12/16,Man United,Tottenham,1,0,H,1,0,H,R Madley,10.0,9.0,6.0,10.0,19.0,16.0,1.42857142857,1.28571428571,0.857142857143,1.42857142857,1.35714285714,1.14285714286,10.0,11.0,21.0,1.42857142857,1.57142857143,1.5,14.0,10.0,4.0,6.0,24.0,10.0,2.0,1.42857142857,0.571428571429,0.857142857143,1.71428571429,0.714285714286,17.0,10.0,27.0,2.42857142857,1.42857142857,1.92857142857,-0.428571428571,0.0,2.28571428571,2.28571428571,2.07142857143,2.85714285714
149,11/12/16,Southampton,Middlesbrough,1,0,H,0,0,D,S Attwell,7.0,6.0,5.0,10.0,13.0,15.0,1.0,0.857142857143,0.714285714286,1.42857142857,0.928571428571,1.07142857143,12.0,5.0,17.0,1.71428571429,0.714285714286,1.21428571429,6.0,7.0,7.0,8.0,13.0,15.0,0.857142857143,1.0,1.0,1.14285714286,0.928571428571,1.07142857143,7.0,8.0,15.0,1.0,1.14285714286,1.07142857143,0.142857142857,0.571428571429,2.14285714286,1.71428571429,2.0,2.0
150,13/12/16,Bournemouth,Leicester,1,0,H,1,0,H,P Tierney,14.0,7.0,9.0,16.0,21.0,25.0,2.0,0.875,1.28571428571,2.0,1.4,1.66666666667,13.0,5.0,18.0,1.85714285714,0.625,1.2,15.0,6.0,8.0,18.0,21.0,26.0,1.875,0.857142857143,1.0,2.57142857143,1.4,1.73333333333,15.0,1.0,16.0,1.875,0.142857142857,1.06666666667,0.133333333333,1.71428571429,4.57142857143,2.14285714286,3.13333333333,3.06666666667
151,13/12/16,Everton,Arsenal,2,1,H,1,1,D,M Clattenburg,10.0,9.0,5.0,14.0,19.0,19.0,1.42857142857,1.125,0.714285714286,1.75,1.26666666667,1.26666666667,13.0,7.0,20.0,1.85714285714,0.875,1.33333333333,18.0,18.0,10.0,5.0,36.0,15.0,2.25,2.57142857143,1.25,0.714285714286,2.4,1.0,17.0,17.0,34.0,2.125,2.42857142857,2.26666666667,-0.933333333333,-0.571428571429,2.14285714286,3.28571428571,2.26666666667,3.66666666667
152,14/12/16,Crystal Palace,Man United,1,2,A,0,1,A,C Pawson,11.0,16.0,10.0,19.0,27.0,29.0,1.57142857143,2.0,1.42857142857,2.375,1.8,1.93333333333,7.0,8.0,15.0,1.0,1.0,1.0,11.0,9.0,6.0,10.0,20.0,16.0,1.375,1.28571428571,0.75,1.42857142857,1.33333333333,1.06666666667,13.0,11.0,24.0,1.625,1.57142857143,1.6,-0.6,-0.571428571429,3.0,2.71428571429,2.86666666667,3.26666666667
153,14/12/16,Man City,Watford,2,0,H,1,0,H,K Friend,13.0,19.0,8.0,11.0,32.0,19.0,1.85714285714,2.375,1.14285714286,1.375,2.13333333333,1.26666666667,12.0,18.0,30.0,1.71428571429,2.25,2.0,13.0,8.0,12.0,14.0,21.0,26.0,1.625,1.14285714286,1.5,2.0,1.4,1.73333333333,13.0,8.0,21.0,1.625,1.14285714286,1.4,0.6,0.571428571429,3.85714285714,2.28571428571,3.86666666667,2.66666666667
154,14/12/16,Middlesbrough,Liverpool,0,3,A,0,1,A,J Moss,6.0,7.0,7.0,9.0,13.0,16.0,0.857142857143,0.875,1.0,1.125,0.866666666667,1.06666666667,7.0,8.0,15.0,1.0,1.0,1.0,21.0,16.0,6.0,14.0,37.0,20.0,3.0,2.0,0.857142857143,1.75,2.46666666667,1.33333333333,17.0,14.0,31.0,2.42857142857,1.75,2.06666666667,-1.06666666667,-0.75,2.60714285714,3.0,2.2,3.53333333333
155,14/12/16,Stoke,Southampton,0,0,D,0,0,D,A Taylor,9.0,8.0,11.0,11.0,17.0,22.0,1.28571428571,1.0,1.57142857143,1.375,1.13333333333,1.46666666667,10.0,9.0,19.0,1.42857142857,1.125,1.26666666667,8.0,6.0,5.0,10.0,14.0,15.0,1.0,0.857142857143,0.625,1.42857142857,0.933333333333,1.0,15.0,5.0,20.0,1.875,0.714285714286,1.33333333333,-0.0666666666667,0.714285714286,2.71428571429,2.42857142857,2.13333333333,2.4
156,14/12/16,Sunderland,Chelsea,0,1,A,0,1,A,N Swarbrick,10.0,4.0,14.0,13.0,14.0,27.0,1.42857142857,0.5,2.0,1.625,0.933333333333,1.8,7.0,4.0,11.0,1.0,0.5,0.733333333333,21.0,12.0,4.0,7.0,33.0,11.0,2.625,1.71428571429,0.5,1.0,2.2,0.733333333333,21.0,16.0,37.0,2.625,2.28571428571,2.46666666667,-1.73333333333,-1.28571428571,2.42857142857,3.71428571429,1.66666666667,4.0
157,14/12/16,Tottenham,Hull,3,0,H,1,0,H,A Marriner,14.0,10.0,4.0,7.0,24.0,11.0,2.0,1.25,0.571428571429,0.875,1.6,0.733333333333,17.0,10.0,27.0,2.42857142857,1.25,1.8,9.0,5.0,15.0,17.0,14.0,32.0,1.125,0.714285714286,1.875,2.42857142857,0.933333333333,2.13333333333,8.0,4.0,12.0,1.0,0.571428571429,0.8,1.0,1.85714285714,4.42857142857,1.28571428571,3.73333333333,1.66666666667
158,14/12/16,West Brom,Swansea,3,1,H,0,0,D,M Oliver,13.0,7.0,10.0,8.0,20.0,18.0,1.85714285714,0.875,1.42857142857,1.0,1.33333333333,1.2,11.0,9.0,20.0,1.57142857143,1.125,1.33333333333,13.0,6.0,16.0,15.0,19.0,31.0,1.625,0.857142857143,2.0,2.14285714286,1.26666666667,2.06666666667,8.0,4.0,12.0,1.0,0.571428571429,0.8,0.533333333333,1.0,4.0,2.28571428571,3.4,2.46666666667
159,14/12/16,West Ham,Burnley,1,0,H,1,0,H,R Madley,7.0,10.0,14.0,17.0,17.0,31.0,1.0,1.25,2.0,2.125,1.13333333333,2.06666666667,8.0,5.0,13.0,1.14285714286,0.625,0.866666666667,14.0,1.0,10.0,15.0,15.0,25.0,1.55555555556,0.166666666667,1.11111111111,2.5,1.0,1.66666666667,16.0,1.0,17.0,1.77777777778,0.166666666667,1.13333333333,-0.266666666667,0.97619047619,3.5,2.16666666667,2.8,3.06666666667
160,17/12/16,Crystal Palace,Chelsea,0,1,A,0,1,A,J Moss,12.0,16.0,12.0,19.0,28.0,31.0,1.5,2.0,1.5,2.375,1.75,1.9375,7.0,8.0,15.0,0.875,1.0,0.9375,21.0,13.0,4.0,7.0,34.0,11.0,2.625,1.625,0.5,0.875,2.125,0.6875,21.0,19.0,40.0,2.625,2.375,2.5,-1.5625,-1.5,2.375,3.125,2.4375,4.0625
161,17/12/16,Middlesbrough,Swansea,3,0,H,2,0,H,N Swarbrick,6.0,7.0,10.0,9.0,13.0,19.0,0.75,0.875,1.25,1.125,0.8125,1.1875,7.0,8.0,15.0,0.875,1.0,0.9375,13.0,7.0,16.0,18.0,20.0,34.0,1.625,0.875,2.0,2.25,1.25,2.125,8.0,4.0,12.0,1.0,0.5,0.75,0.1875,0.375,3.0,2.125,2.9375,2.4375
162,17/12/16,Stoke,Leicester,2,2,D,2,0,H,C Pawson,9.0,8.0,11.0,11.0,17.0,22.0,1.125,1.0,1.375,1.375,1.0625,1.375,11.0,9.0,20.0,1.375,1.125,1.25,15.0,6.0,8.0,19.0,21.0,27.0,1.875,0.75,1.0,2.375,1.3125,1.6875,15.0,1.0,16.0,1.875,0.125,1.0,0.25,1.25,3.5,2.125,2.75,2.6875
163,17/12/16,Sunderland,Watford,1,0,H,0,0,D,R Madley,10.0,4.0,15.0,13.0,14.0,28.0,1.25,0.5,1.875,1.625,0.875,1.75,7.0,4.0,11.0,0.875,0.5,0.6875,13.0,8.0,12.0,16.0,21.0,28.0,1.625,1.0,1.5,2.0,1.3125,1.75,13.0,8.0,21.0,1.625,1.0,1.3125,-0.625,-0.125,3.25,2.875,2.625,3.0625
164,17/12/16,West Brom,Man United,0,2,A,0,1,A,A Taylor,16.0,7.0,11.0,8.0,23.0,19.0,2.0,0.875,1.375,1.0,1.4375,1.1875,14.0,9.0,23.0,1.75,1.125,1.4375,11.0,11.0,6.0,11.0,22.0,17.0,1.375,1.375,0.75,1.375,1.375,1.0625,13.0,14.0,27.0,1.625,1.75,1.6875,-0.25,0.0,3.375,2.75,2.5,2.5625
165,17/12/16,West Ham,Hull,1,0,H,0,0,D,L Mason,8.0,10.0,14.0,17.0,18.0,31.0,1.0,1.25,1.75,2.125,1.125,1.9375,11.0,5.0,16.0,1.375,0.625,1.0,9.0,5.0,15.0,20.0,14.0,35.0,1.125,0.625,1.875,2.5,0.875,2.1875,8.0,4.0,12.0,1.0,0.5,0.75,0.25,0.875,3.5,2.375,3.3125,2.8125
166,18/12/16,Bournemouth,Southampton,1,3,A,1,1,D,M Clattenburg,15.0,7.0,9.0,16.0,22.0,25.0,1.875,0.875,1.125,2.0,1.375,1.5625,16.0,5.0,21.0,2.0,0.625,1.3125,8.0,6.0,5.0,10.0,14.0,15.0,1.0,0.75,0.625,1.25,0.875,0.9375,15.0,6.0,21.0,1.875,0.75,1.3125,0.0,1.25,3.125,1.875,2.3125,2.4375
167,18/12/16,Man City,Arsenal,2,1,H,0,1,A,M Atkinson,15.0,19.0,8.0,11.0,34.0,19.0,1.875,2.375,1.0,1.375,2.125,1.1875,15.0,18.0,33.0,1.875,2.25,2.0625,18.0,19.0,10.0,7.0,37.0,17.0,2.25,2.375,1.25,0.875,2.3125,1.0625,17.0,17.0,34.0,2.125,2.125,2.125,-0.0625,-0.25,2.75,3.375,3.1875,3.5
168,18/12/16,Tottenham,Burnley,2,1,H,1,1,D,K Friend,17.0,10.0,4.0,7.0,27.0,11.0,2.125,1.25,0.5,0.875,1.6875,0.6875,20.0,10.0,30.0,2.5,1.25,1.875,14.0,1.0,10.0,16.0,15.0,26.0,1.55555555556,0.142857142857,1.11111111111,2.28571428571,0.9375,1.625,16.0,1.0,17.0,1.77777777778,0.142857142857,1.0625,0.8125,2.35714285714,4.41071428571,0.642857142857,3.3125,1.625
169,19/12/16,Everton,Liverpool,0,1,A,0,0,D,M Dean,12.0,9.0,6.0,14.0,21.0,20.0,1.5,1.125,0.75,1.75,1.3125,1.25,16.0,7.0,23.0,2.0,0.875,1.4375,21.0,19.0,6.0,14.0,40.0,20.0,3.0,2.11111111111,0.857142857143,1.55555555556,2.5,1.25,17.0,17.0,34.0,2.42857142857,1.88888888889,2.125,-0.6875,0.111111111111,3.05555555556,2.86111111111,2.5625,3.75
170,26/12/16,Arsenal,West Brom,1,0,H,0,0,D,N Swarbrick,18.0,20.0,10.0,9.0,38.0,19.0,2.25,2.22222222222,1.25,1.0,2.23529411765,1.11764705882,17.0,17.0,34.0,2.125,1.88888888889,2.0,16.0,7.0,13.0,8.0,23.0,21.0,1.77777777778,0.875,1.44444444444,1.0,1.35294117647,1.23529411765,14.0,9.0,23.0,1.55555555556,1.125,1.35294117647,0.647058823529,1.0,3.25,2.125,3.47058823529,2.47058823529
171,26/12/16,Burnley,Middlesbrough,1,0,H,0,0,D,C Pawson,14.0,2.0,10.0,18.0,16.0,28.0,1.55555555556,0.25,1.11111111111,2.25,0.941176470588,1.64705882353,16.0,1.0,17.0,1.77777777778,0.125,1.0,9.0,7.0,10.0,9.0,16.0,19.0,1.0,0.875,1.11111111111,1.125,0.941176470588,1.11764705882,10.0,8.0,18.0,1.11111111111,1.0,1.05882352941,-0.0588235294118,0.777777777778,2.68055555556,1.98611111111,2.05882352941,2.58823529412
172,26/12/16,Chelsea,Bournemouth,3,0,H,1,0,H,M Jones,21.0,14.0,4.0,7.0,35.0,11.0,2.625,1.55555555556,0.5,0.777777777778,2.05882352941,0.647058823529,21.0,22.0,43.0,2.625,2.44444444444,2.52941176471,16.0,7.0,12.0,16.0,23.0,28.0,1.77777777778,0.875,1.33333333333,2.0,1.35294117647,1.64705882353,16.0,5.0,21.0,1.77777777778,0.625,1.23529411765,1.29411764706,2.0,4.625,1.375,3.70588235294,2.0
